id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
150918,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,8,8,8,26,0,0,0,8,26,0,Generic,1
142407,3.2e-05,udp,dns,INT,2,0,114,0,31250.00008,254,0,14250000.0,0.0,0,0,0.032,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,36,34,16,34,0,0,0,34,34,0,Generic,1
37134,2e-06,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,7,6,1,28,0,0,0,6,30,0,Normal,0
173648,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,16,16,33,0,0,0,16,33,0,Generic,1
129686,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,DoS,1
56011,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
163704,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,11,11,11,28,0,0,0,12,28,0,Generic,1
63215,0.742187,tcp,-,FIN,10,8,564,354,22.905278,254,252,5475.708984,3341.47583,2,1,82.465222,97.604141,5952.267608,146.426219,255,3871164014,3130581376,255,0.091429,0.028614,0.062815,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
2708,0.017987,tcp,-,FIN,16,18,1540,1644,1834.658382,31,29,642241.625,690721.0625,4,4,1.178667,1.031235,71.420258,2.110425,255,1499749531,1504183204,255,0.000567,0.000453,0.000114,96,91,0,0,16,0,9,6,1,9,0,0,0,12,12,0,Normal,0
136192,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,16,16,33,0,0,0,16,33,0,Generic,1
20646,1.137311,tcp,http,FIN,14,18,1684,10168,27.257277,31,29,11001.38867,67555.84375,3,5,87.459536,66.869471,8842.241206,7743.383755,255,3660543750,3661609925,255,0.000659,0.000522,0.000137,120,565,1,3924,2,0,1,1,1,2,0,0,1,1,1,0,Normal,0
21607,0.326035,tcp,ftp-data,FIN,6,8,320,1910,39.873021,31,29,6551.443848,41026.26953,1,2,65.1396,46.489855,4594.684491,113.332656,255,1951620171,2172116420,255,0.000762,0.000603,0.000159,53,239,0,0,3,0,8,1,1,4,0,0,0,5,5,0,Normal,0
93372,1.019229,tcp,http,FIN,10,8,566,354,16.679273,254,252,4003.025635,2433.21167,2,1,109.841111,132.537719,6122.529287,247.840406,255,2624071351,1914551996,255,0.135555,0.091459,0.044096,57,44,1,0,3,1,1,1,1,2,0,0,1,3,2,0,Fuzzers,1
128340,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,13,29,0,0,0,29,29,0,Generic,1
45423,1.010374,tcp,http,FIN,10,8,694,354,16.825454,254,252,4948.662598,2454.536865,2,1,109.066889,136.626859,6204.382086,232.872312,255,757759281,3813610438,255,0.150918,0.053985,0.096933,69,44,1,0,7,1,2,2,1,5,0,0,1,2,5,0,Normal,0
171640,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,16,16,16,29,0,0,0,17,29,0,Generic,1
20708,0.00507,udp,-,CON,4,4,568,304,1380.670624,31,29,672189.375,359763.3125,0,0,1.386,1.149667,1.952323,1.61456,0,0,0,0,0.0,0.0,0.0,142,76,0,0,5,0,5,1,1,3,0,0,0,5,11,0,Normal,0
108194,3e-06,udp,-,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,2,1,1,2,0,0,0,2,2,0,Shellcode,1
31090,0.047017,tcp,-,FIN,52,54,3182,39076,2233.234758,31,29,531041.9375,6525809.5,7,20,0.915314,0.87734,61.278481,59.708493,255,3443156386,3443405518,255,0.000632,0.000509,0.000123,61,724,0,0,9,0,2,1,1,2,0,0,0,4,3,0,Normal,0
41191,0.970428,tcp,-,FIN,10,10,608,646,19.57899,254,252,4517.594238,4797.882812,2,3,107.825333,99.178109,6578.820523,167.231687,255,68171764,756422340,255,0.098459,0.041973,0.056486,61,65,0,0,2,1,2,1,1,2,0,0,0,1,2,0,Normal,0
158163,0.743733,tcp,-,FIN,10,8,564,354,22.857666,254,252,5464.32666,3334.530029,2,1,82.637,97.88857,5816.996381,135.564516,255,312714455,1520061008,255,0.113147,0.058226,0.054921,56,44,0,0,1,1,1,1,1,1,0,0,0,13,1,0,Reconnaissance,1
84509,4e-06,udp,-,INT,2,0,1730,0,250000.0006,254,0,1730000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,865,0,0,0,3,2,1,1,1,3,0,0,0,1,2,0,Fuzzers,1
8891,0.08916,tcp,-,FIN,78,80,4550,72810,1760.879263,31,29,403050.6875,6451323.5,7,33,1.168267,1.120456,71.069749,69.272791,255,952391065,3102301402,255,0.000815,0.000635,0.00018,58,910,0,0,19,0,2,1,1,2,0,0,0,4,8,0,Normal,0
72968,0.618964,tcp,-,FIN,10,8,1006,354,27.465248,254,252,11709.88867,4006.695068,2,1,64.534111,79.335141,4166.71046,127.283875,255,3265088666,6490431,255,0.145617,0.063617,0.082,101,44,0,0,9,1,2,3,1,4,0,0,0,4,4,0,Normal,0
170236,0.991021,tcp,-,FIN,10,8,588,354,17.154026,254,252,4278.416016,2502.469727,2,1,105.546778,125.776289,5805.261086,198.002141,255,4227375610,4234289612,255,0.199768,0.110579,0.089189,59,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
142278,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,16,27,0,0,0,16,27,0,Generic,1
59534,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Exploits,1
104574,1.078766,tcp,pop3,FIN,26,72,1220,72570,89.917555,62,252,8706.244141,530702.6875,7,34,43.15064,15.140643,2072.544645,1210.524221,255,3912483994,3419044001,255,0.064906,0.016961,0.047945,47,1008,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
103694,4.173547,tcp,ftp,FIN,24,22,1236,1644,10.782196,62,252,2271.449219,3009.430664,7,9,181.45391,192.462328,9092.673471,285.315625,255,3385374954,417277827,255,0.246235,0.131829,0.114406,52,75,0,0,1,1,2,1,1,2,1,1,0,3,1,0,Exploits,1
9963,0.022542,tcp,-,FIN,48,50,2974,30506,4303.078732,31,29,1033803.563,10609884.0,7,18,0.472872,0.458917,30.015267,26.961779,255,1861313880,1861579800,255,0.000626,0.000508,0.000118,62,610,0,0,9,0,1,1,1,2,0,0,0,7,3,0,Normal,0
156786,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,Generic,1
29767,0.071836,tcp,-,FIN,48,50,2958,32642,1350.29786,31,29,322623.75,3562559.0,7,18,1.521468,1.455367,87.233616,85.769042,255,3647015464,3670801847,255,0.000635,0.00052,0.000115,62,653,0,0,9,0,2,1,1,1,0,0,0,4,5,0,Normal,0
60095,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,42,1,0,Reconnaissance,1
41517,0.587745,tcp,-,FIN,10,6,534,268,25.521272,254,252,6547.056641,3048.941162,2,1,63.058111,101.074203,3223.043287,157.383906,255,1302581300,3118830850,255,0.16271,0.082371,0.080339,53,45,0,0,3,1,2,1,1,3,0,0,0,1,4,0,Normal,0
157724,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,33,33,16,35,0,0,0,33,35,0,Generic,1
23739,0.001023,udp,dns,CON,2,2,130,162,2932.551349,31,29,508308.9063,633431.0625,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,1,0,0,0,2,2,0,Normal,0
119178,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,19,18,18,27,0,0,0,19,27,0,Generic,1
170914,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,17,17,17,29,0,0,0,18,29,0,Generic,1
82088,0.667066,tcp,-,FIN,10,8,564,354,25.484735,254,252,6092.351074,3717.773193,2,1,73.762333,90.99,5617.806095,137.509844,255,4098778310,2033797093,255,0.084158,0.030132,0.054026,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
92453,4e-06,crudp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,Exploits,1
1272,0.02467,tcp,-,FIN,16,18,1540,1644,1337.657114,31,29,468261.0625,503607.625,4,4,1.6246,1.424529,92.474489,2.611164,255,2289201413,144836511,255,0.000565,0.000449,0.000116,96,91,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
58657,0.587975,tcp,-,FIN,10,8,1362,354,28.912793,62,252,16680.98047,4217.866211,2,1,62.653667,72.87243,4252.008341,106.692992,255,1945647617,2647532903,255,0.113727,0.077867,0.03586,136,44,0,0,9,1,1,1,1,1,0,0,0,4,2,0,DoS,1
42475,30.960089,tcp,-,FIN,20,12,2032,536,1.001289,254,252,498.964966,127.131416,4,1,1627.691421,2811.504,218452.6187,8639.104,255,88317796,1796684639,255,0.0499,0.03354,0.01636,102,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Normal,0
53543,0.615601,tcp,http,FIN,10,12,1018,7720,34.113005,62,252,11916.80957,91968.66406,2,4,68.400111,46.965365,3397.298009,3293.902872,255,439395764,2220681779,255,0.162461,0.09829,0.064171,102,643,1,3356,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
56997,6e-06,any,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,Exploits,1
143116,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,9,9,9,38,0,0,0,9,38,0,Generic,1
110073,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
141583,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,24,24,16,38,0,0,0,24,38,0,Generic,1
43818,0.618752,tcp,-,FIN,10,6,762,268,24.242346,254,252,8869.46582,2896.152344,2,1,64.466667,91.073203,3508.249425,134.045781,255,674591729,4043193823,255,0.277242,0.163383,0.113859,76,45,0,0,8,1,3,3,3,7,0,0,0,3,7,0,Normal,0
148101,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,27,25,12,26,0,0,0,26,26,0,Generic,1
155199,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0,Generic,1
121780,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,18,0,0,0,18,18,0,Generic,1
151661,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,11,11,11,23,0,0,0,11,23,0,Generic,1
171650,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,12,23,0,0,0,25,23,0,Generic,1
120741,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,13,13,6,15,0,0,0,13,15,0,Generic,1
87566,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,3,3,14,0,0,0,3,11,0,DoS,1
164169,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,11,11,11,27,0,0,0,13,27,0,Generic,1
7853,0.106902,tcp,-,FIN,22,14,1470,1728,327.402658,31,29,105068.1875,120110.0,5,4,5.090571,8.175,0.0,15.119032,255,2618562449,473446621,255,0.000639,0.00051,0.000129,67,123,0,0,2,0,1,1,1,1,0,0,0,1,4,0,Normal,0
49016,1.109115,tcp,http,FIN,10,6,1074,268,13.524296,254,252,6974.930664,1615.702637,2,1,118.435667,199.876594,6535.121037,329.255656,255,602845031,3179551463,255,0.196256,0.109729,0.086527,107,45,1,0,1,1,1,1,1,6,0,0,1,1,1,0,Exploits,1
153389,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
105624,9.836302,ospf,-,INT,40,0,10880,0,3.964905,254,0,8627.632812,0.0,0,0,252.212875,0.0,327.406094,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Fuzzers,1
13241,2.655927,tcp,-,FIN,122,126,7814,16912,92.999546,31,29,23344.01563,50537.53516,30,32,22.129792,21.414364,1349.727639,1328.682517,255,2741355713,2779552129,255,0.000697,0.000542,0.000155,64,134,0,0,6,0,1,1,1,1,0,0,0,4,2,0,Normal,0
88194,0.662218,tcp,http,FIN,10,12,774,4320,31.711613,62,252,8420.188477,47839.23438,2,3,73.480222,56.407181,4606.781259,4096.455828,255,2551804881,732396669,255,0.083553,0.041733,0.04182,77,360,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
152036,59.810604,ospf,-,INT,130,0,35360,0,2.156808,254,0,4693.214355,0.0,0,0,463.647906,0.0,553.786375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
165541,0.904037,tcp,http,FIN,10,8,828,1232,18.80454,62,252,6601.499512,9539.432617,2,2,100.448556,113.593859,5276.856847,217.630562,255,117724399,4026095605,255,0.151854,0.056981,0.094873,83,154,1,214,3,1,1,1,1,3,0,0,1,1,3,0,Analysis,1
37309,0.058148,tcp,-,FIN,42,42,2646,23508,1427.392162,31,29,355369.0625,3157322.75,7,14,1.410073,1.405805,89.849269,2.479627,255,1758873157,3952005304,255,0.000618,0.000507,0.000111,63,560,0,0,4,0,3,1,1,1,0,0,0,3,8,0,Normal,0
96909,27.230862,sctp,-,CON,250,24,248562,1652,10.02539,254,60,72731.59375,465.35434,0,0,109.360898,395.649969,161.546219,453.78075,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Exploits,1
8303,0.198874,tcp,-,FIN,22,14,1470,1728,175.990831,31,29,56477.97266,64563.49219,5,4,9.47019,15.242846,607.437737,19.126674,255,1273437294,1273737559,255,0.000732,0.000593,0.000139,67,123,0,0,1,0,2,1,1,2,0,0,0,2,13,0,Normal,0
120818,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,10,10,10,26,0,0,0,10,26,0,Generic,1
130987,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,19,34,0,Generic,1
82535,1.615812,tcp,-,FIN,60,14,68023,612,45.178525,254,252,331177.1563,2817.159424,27,1,26.052203,116.345539,2523.802833,167.849844,255,194468169,3253203619,255,0.293281,0.103317,0.189964,1134,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0
36183,0.221952,tcp,ftp-data,FIN,14,6,8928,320,85.604092,31,29,298839.375,9623.702148,4,1,17.073231,44.143801,1503.832787,64.072187,255,1776954709,1388946333,255,0.001256,0.001112,0.000144,638,53,0,0,3,0,5,1,1,4,0,0,0,4,3,0,Normal,0
159899,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0,Generic,1
87080,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,3,3,14,0,0,0,3,11,0,DoS,1
92405,9e-06,zero,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,5,4,4,8,0,0,0,5,5,0,Exploits,1
66000,1e-05,udp,-,INT,2,0,1612,0,100000.0025,254,0,644800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,806,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
106802,1.231614,tcp,-,FIN,10,6,534,268,12.179141,254,252,3124.355469,1455.001343,2,1,132.072778,231.274203,7800.99406,404.740094,255,3135258969,4019209810,255,0.197946,0.075242,0.122704,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
78551,1.111028,tcp,-,FIN,10,8,1030,354,15.301145,254,252,6674.899414,2232.166992,2,1,123.344222,151.481859,8351.719318,218.032672,255,207231211,1561504924,255,0.108765,0.050651,0.058114,103,44,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Fuzzers,1
30895,0.102482,tcp,-,FIN,66,68,3926,57474,1297.788899,31,29,301867.6563,4420601.0,7,27,1.596203,1.544909,91.445362,89.801091,255,548546351,2717813836,255,0.000641,0.000515,0.000126,59,845,0,0,7,0,2,1,1,1,0,0,0,4,7,0,Normal,0
151307,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,17,17,31,0,0,0,18,31,0,Generic,1
70702,1e-06,sun-nd,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Exploits,1
49040,9e-06,ifmp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS,1
98984,1.254368,tcp,-,FIN,10,8,534,354,13.552642,254,252,3067.68042,1977.091309,2,1,137.087222,160.613719,7330.346572,286.149187,255,828513047,1640862596,255,0.26609,0.130065,0.136025,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
37328,2.635707,tcp,-,FIN,240,438,13766,548216,256.857088,31,29,41610.08984,1660169.375,21,197,11.026657,6.030307,2557.94776,1918.398231,255,618878539,623446871,255,0.000572,0.00046,0.000112,57,1252,0,0,11,0,3,1,1,5,0,0,0,9,8,0,Normal,0
156443,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,Exploits,1
86054,1.150377,mux,-,INT,4,0,400,0,2.607841,254,0,2086.272461,0.0,0,0,383.459,0.0,542.280875,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,4,1,1,9,0,0,0,4,3,0,Analysis,1
8778,0.01812,tcp,-,FIN,16,18,1540,1644,1821.192039,31,29,637527.5625,685651.1875,4,4,1.1846,1.039412,71.811449,2.127983,255,2921979204,2926574401,255,0.000565,0.000446,0.000119,96,91,0,0,10,0,8,6,1,6,0,0,0,12,14,0,Normal,0
60503,1.103254,tcp,-,FIN,10,8,756,354,15.408963,254,252,4938.119629,2247.895752,2,1,120.064444,145.435281,7991.995707,207.718859,255,57562680,2093442794,255,0.163509,0.085204,0.078305,76,44,0,0,7,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
118266,2.213796,tcp,smtp,FIN,26,20,10246,1726,20.327077,62,252,35602.19922,5926.472168,10,8,88.551841,106.47,4937.659593,135.879016,255,2552129192,3541323027,255,0.188265,0.152143,0.036122,394,86,0,0,1,1,1,1,1,6,0,0,0,1,1,0,Exploits,1
23434,0.522469,tcp,-,FIN,28,30,4480,3080,109.097385,31,29,66147.46875,45598.87891,7,7,19.338852,17.998172,1141.009899,29.285033,255,2856296307,3096176605,255,0.000659,0.000518,0.000141,160,103,0,0,11,0,5,1,1,3,0,0,0,6,9,0,Normal,0
156203,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,8,8,8,33,0,0,0,8,33,0,Generic,1
163588,0.255602,tcp,http,FIN,10,6,1094,268,58.684986,254,252,30829.17969,7010.899902,2,1,26.417667,40.225398,1418.762275,62.205801,255,3916037516,3614953155,255,0.102946,0.054466,0.04848,109,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Exploits,1
113519,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
164655,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,17,16,16,16,0,0,0,16,16,0,Generic,1
91106,1.268903,tcp,pop3,FIN,20,30,980,16862,38.616032,62,252,5869.636719,102765.9297,7,13,66.784368,42.030931,3445.275195,2675.474096,255,1847037609,3609951287,255,0.105009,0.049337,0.055672,49,562,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
85863,9e-06,leaf-1,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,7,0,0,0,3,6,0,Exploits,1
132751,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,30,30,15,42,0,0,0,30,42,0,Generic,1
148904,0.194572,tcp,http,FIN,10,6,854,268,77.092284,254,252,31618.11523,9209.958008,2,1,20.205889,37.514398,1097.249524,65.191602,255,3871544459,3128164113,255,0.051461,0.006993,0.044468,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
158399,2.983351,tcp,smtp,FIN,66,26,65566,2018,30.502613,62,252,173155.625,5204.885254,30,8,45.897707,114.292078,4364.327512,189.088906,255,834158604,2178904520,255,0.279458,0.12532,0.154138,993,78,0,0,2,1,2,2,2,2,0,0,0,2,2,0,DoS,1
119372,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,16,16,9,34,0,0,0,16,34,0,Generic,1
157119,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
112874,9e-06,ipv6,-,INT,2,0,86,0,111111.1072,254,0,38222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
31070,1.116003,tcp,http,FIN,12,18,1580,10168,25.985592,31,29,10387.06836,68845.6875,3,5,101.424183,65.615705,10428.44752,8397.336498,255,2783160081,2784181627,255,0.000657,0.000531,0.000126,132,565,1,3924,2,0,2,1,1,1,0,0,1,6,1,0,Normal,0
73718,9e-06,vines,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
